timestamp,sensor_id,temperature_c,cell_position_row,cell_position_col
2026-03-18 09:13:40,T10,37.5,4,1
2026-03-18 09:13:50,T10,37.4,4,1
2026-03-18 09:14:00,T10,37.5,4,1
2026-03-18 09:14:10,T10,37.4,4,1
2026-03-18 09:14:20,T10,37.5,4,1
2026-03-18 09:14:30,T10,37.6,4,1
2026-03-18 09:14:40,T10,37.7,4,1
2026-03-18 09:14:50,T10,37.7,4,1
2026-03-18 09:15:00,T10,37.6,4,1
2026-03-18 09:15:10,T10,37.8,4,1
2026-03-18 09:15:20,T10,37.7,4,1
2026-03-18 09:15:30,T10,37.8,4,1
2026-03-18 09:15:40,T10,37.8,4,1
2026-03-18 09:15:50,T10,37.7,4,1
2026-03-18 09:16:00,T10,37.8,4,1
2026-03-18 09:16:10,T10,37.9,4,1
2026-03-18 09:16:20,T10,37.9,4,1
2026-03-18 09:16:30,T10,37.8,4,1
2026-03-18 09:16:40,T10,38.0,4,1
2026-03-18 09:16:50,T10,38.0,4,1
2026-03-18 09:17:00,T10,37.9,4,1
2026-03-18 09:17:10,T10,38.0,4,1
2026-03-18 09:17:20,T10,38.1,4,1
2026-03-18 09:17:30,T10,38.1,4,1
2026-03-18 09:17:40,T10,37.9,4,1
2026-03-18 09:17:50,T10,37.9,4,1
2026-03-18 09:18:00,T10,38.1,4,1
2026-03-18 09:18:10,T10,37.9,4,1
2026-03-18 09:18:20,T10,37.9,4,1
2026-03-18 09:18:30,T10,38.0,4,1
2026-03-18 09:18:40,T10,38.1,4,1
2026-03-18 09:18:50,T10,38.1,4,1
2026-03-18 09:19:00,T10,38.0,4,1
2026-03-18 09:19:10,T10,38.0,4,1
2026-03-18 09:19:20,T10,38.0,4,1
2026-03-18 09:19:30,T10,38.0,4,1
2026-03-18 09:19:40,T10,38.3,4,1
2026-03-18 09:19:50,T10,38.2,4,1
2026-03-18 09:00:00,T11,27.9,4,2
2026-03-18 09:00:10,T11,28.2,4,2
2026-03-18 09:00:20,T11,28.5,4,2
2026-03-18 09:00:30,T11,28.6,4,2
2026-03-18 09:00:40,T11,29.0,4,2
2026-03-18 09:00:50,T11,29.3,4,2
2026-03-18 09:01:00,T11,29.5,4,2
2026-03-18 09:01:10,T11,29.9,4,2
2026-03-18 09:01:20,T11,30.3,4,2
2026-03-18 09:01:30,T11,30.5,4,2
2026-03-18 09:01:40,T11,30.8,4,2
2026-03-18 09:01:50,T11,31.0,4,2
2026-03-18 09:02:00,T11,31.3,4,2
2026-03-18 09:02:10,T11,31.4,4,2
2026-03-18 09:02:20,T11,31.7,4,2
2026-03-18 09:02:30,T11,31.9,4,2
2026-03-18 09:02:40,T11,32.0,4,2
2026-03-18 09:02:50,T11,32.3,4,2
2026-03-18 09:03:00,T11,32.5,4,2
2026-03-18 09:03:10,T11,32.6,4,2
2026-03-18 09:03:20,T11,32.7,4,2
2026-03-18 09:03:30,T11,32.9,4,2
2026-03-18 09:03:40,T11,33.2,4,2
2026-03-18 09:03:50,T11,33.4,4,2
2026-03-18 09:04:00,T11,33.4,4,2
2026-03-18 09:04:10,T11,33.7,4,2
2026-03-18 09:04:20,T11,33.9,4,2
2026-03-18 09:04:30,T11,34.0,4,2
2026-03-18 09:04:40,T11,34.2,4,2
2026-03-18 09:04:50,T11,34.3,4,2
2026-03-18 09:05:00,T11,34.3,4,2
2026-03-18 09:05:10,T11,34.6,4,2
2026-03-18 09:05:20,T11,34.6,4,2
2026-03-18 09:05:30,T11,34.8,4,2
2026-03-18 09:05:40,T11,34.9,4,2
2026-03-18 09:05:50,T11,35.0,4,2
2026-03-18 09:06:00,T11,35.0,4,2
2026-03-18 09:06:10,T11,35.2,4,2
2026-03-18 09:06:20,T11,35.2,4,2
2026-03-18 09:06:30,T11,35.5,4,2
2026-03-18 09:06:40,T11,35.7,4,2
2026-03-18 09:06:50,T11,35.6,4,2
2026-03-18 09:07:00,T11,35.8,4,2
2026-03-18 09:07:10,T11,35.8,4,2
2026-03-18 09:07:20,T11,35.9,4,2
2026-03-18 09:07:30,T11,36.1,4,2
2026-03-18 09:07:40,T11,36.1,4,2
2026-03-18 09:07:50,T11,36.3,4,2
2026-03-18 09:08:00,T11,36.2,4,2
2026-03-18 09:08:10,T11,36.4,4,2
2026-03-18 09:08:20,T11,36.4,4,2
2026-03-18 09:08:30,T11,36.5,4,2
2026-03-18 09:08:40,T11,36.5,4,2
2026-03-18 09:08:50,T11,36.6,4,2
2026-03-18 09:09:00,T11,36.7,4,2
2026-03-18 09:09:10,T11,36.7,4,2
2026-03-18 09:09:20,T11,36.9,4,2
2026-03-18 09:09:30,T11,36.9,4,2
2026-03-18 09:09:40,T11,37.0,4,2
2026-03-18 09:09:50,T11,37.1,4,2
2026-03-18 09:10:00,T11,37.2,4,2
2026-03-18 09:10:10,T11,37.1,4,2
2026-03-18 09:10:20,T11,37.2,4,2
2026-03-18 09:10:30,T11,37.2,4,2
2026-03-18 09:10:40,T11,37.3,4,2
2026-03-18 09:10:50,T11,37.3,4,2
2026-03-18 09:11:00,T11,37.5,4,2
2026-03-18 09:11:10,T11,37.4,4,2
2026-03-18 09:11:20,T11,37.4,4,2
2026-03-18 09:11:30,T11,37.6,4,2
2026-03-18 09:11:40,T11,37.4,4,2
2026-03-18 09:11:50,T11,37.4,4,2
2026-03-18 09:12:00,T11,37.7,4,2
2026-03-18 09:12:10,T11,37.7,4,2
2026-03-18 09:12:20,T11,37.7,4,2
2026-03-18 09:12:30,T11,37.6,4,2
2026-03-18 09:12:40,T11,37.8,4,2
2026-03-18 09:12:50,T11,38.0,4,2
2026-03-18 09:13:00,T11,37.9,4,2
2026-03-18 09:13:10,T11,37.9,4,2
2026-03-18 09:13:20,T11,37.9,4,2
2026-03-18 09:13:30,T11,37.9,4,2
2026-03-18 09:13:40,T11,37.8,4,2
2026-03-18 09:13:50,T11,38.0,4,2
2026-03-18 09:14:00,T11,38.1,4,2
2026-03-18 09:14:10,T11,37.9,4,2
2026-03-18 09:14:20,T11,38.0,4,2
2026-03-18 09:14:30,T11,38.0,4,2
2026-03-18 09:14:40,T11,38.0,4,2
2026-03-18 09:14:50,T11,38.1,4,2
2026-03-18 09:15:00,T11,38.0,4,2
2026-03-18 09:15:10,T11,38.2,4,2
2026-03-18 09:15:20,T11,38.3,4,2
2026-03-18 09:15:30,T11,38.2,4,2
2026-03-18 09:15:40,T11,38.0,4,2
2026-03-18 09:15:50,T11,38.2,4,2
2026-03-18 09:16:00,T11,38.4,4,2
2026-03-18 09:16:10,T11,38.1,4,2
2026-03-18 09:16:20,T11,38.3,4,2
2026-03-18 09:16:30,T11,38.2,4,2
2026-03-18 09:16:40,T11,38.4,4,2
2026-03-18 09:16:50,T11,38.3,4,2
2026-03-18 09:17:00,T11,38.4,4,2
2026-03-18 09:17:10,T11,38.4,4,2
2026-03-18 09:17:20,T11,38.6,4,2
2026-03-18 09:17:30,T11,38.4,4,2
2026-03-18 09:17:40,T11,38.5,4,2
2026-03-18 09:17:50,T11,38.3,4,2
2026-03-18 09:18:00,T11,38.6,4,2
2026-03-18 09:18:10,T11,38.4,4,2
2026-03-18 09:18:20,T11,38.5,4,2
2026-03-18 09:18:30,T11,38.5,4,2
2026-03-18 09:18:40,T11,38.4,4,2
2026-03-18 09:18:50,T11,38.6,4,2
2026-03-18 09:19:00,T11,38.6,4,2
2026-03-18 09:19:10,T11,38.6,4,2
2026-03-18 09:19:20,T11,38.4,4,2
2026-03-18 09:19:30,T11,38.6,4,2
2026-03-18 09:19:40,T11,38.7,4,2
2026-03-18 09:19:50,T11,38.5,4,2
2026-03-18 09:00:00,T12,27.4,4,3
2026-03-18 09:00:10,T12,27.7,4,3
2026-03-18 09:00:20,T12,28.0,4,3
2026-03-18 09:00:30,T12,28.4,4,3
2026-03-18 09:00:40,T12,28.6,4,3
2026-03-18 09:00:50,T12,28.9,4,3
2026-03-18 09:01:00,T12,29.3,4,3
2026-03-18 09:01:10,T12,29.4,4,3
2026-03-18 09:01:20,T12,29.6,4,3
2026-03-18 09:01:30,T12,29.9,4,3
2026-03-18 09:01:40,T12,30.2,4,3
2026-03-18 09:01:50,T12,30.3,4,3
2026-03-18 09:02:00,T12,30.5,4,3
2026-03-18 09:02:10,T12,31.0,4,3
2026-03-18 09:02:20,T12,31.1,4,3
2026-03-18 09:02:30,T12,31.2,4,3
2026-03-18 09:02:40,T12,31.5,4,3
2026-03-18 09:02:50,T12,31.7,4,3
2026-03-18 09:03:00,T12,31.8,4,3
2026-03-18 09:03:10,T12,32.1,4,3
2026-03-18 09:03:20,T12,32.1,4,3
2026-03-18 09:03:30,T12,32.4,4,3
2026-03-18 09:03:40,T12,32.7,4,3
2026-03-18 09:03:50,T12,32.8,4,3
2026-03-18 09:04:00,T12,32.9,4,3
2026-03-18 09:04:10,T12,33.0,4,3
2026-03-18 09:04:20,T12,33.2,4,3
2026-03-18 09:04:30,T12,33.3,4,3
2026-03-18 09:04:40,T12,33.5,4,3
2026-03-18 09:04:50,T12,33.7,4,3
2026-03-18 09:05:00,T12,33.6,4,3
2026-03-18 09:05:10,T12,34.0,4,3
2026-03-18 09:05:20,T12,34.0,4,3
2026-03-18 09:05:30,T12,34.2,4,3
2026-03-18 09:05:40,T12,34.2,4,3
2026-03-18 09:05:50,T12,34.5,4,3
2026-03-18 09:06:00,T12,34.6,4,3
2026-03-18 09:06:10,T12,34.7,4,3
2026-03-18 09:06:20,T12,34.6,4,3
2026-03-18 09:06:30,T12,34.9,4,3
2026-03-18 09:06:40,T12,35.0,4,3
2026-03-18 09:06:50,T12,34.9,4,3
2026-03-18 09:07:00,T12,35.1,4,3
2026-03-18 09:07:10,T12,35.3,4,3
2026-03-18 09:07:20,T12,35.4,4,3
2026-03-18 09:07:30,T12,35.4,4,3
2026-03-18 09:07:40,T12,35.5,4,3
2026-03-18 09:07:50,T12,35.7,4,3
2026-03-18 09:08:00,T12,35.8,4,3
2026-03-18 09:08:10,T12,35.5,4,3
2026-03-18 09:08:20,T12,35.8,4,3
2026-03-18 09:08:30,T12,35.9,4,3
2026-03-18 09:08:40,T12,35.8,4,3
2026-03-18 09:08:50,T12,36.0,4,3
2026-03-18 09:09:00,T12,36.2,4,3
2026-03-18 09:09:10,T12,36.1,4,3
2026-03-18 09:09:20,T12,36.2,4,3
2026-03-18 09:09:30,T12,36.2,4,3
2026-03-18 09:09:40,T12,36.3,4,3
2026-03-18 09:09:50,T12,36.5,4,3
2026-03-18 09:10:00,T12,36.4,4,3
2026-03-18 09:10:10,T12,36.5,4,3
2026-03-18 09:10:20,T12,36.4,4,3
2026-03-18 09:10:30,T12,36.8,4,3
2026-03-18 09:10:40,T12,36.7,4,3
2026-03-18 09:10:50,T12,36.7,4,3
2026-03-18 09:11:00,T12,36.8,4,3
2026-03-18 09:11:10,T12,36.7,4,3
2026-03-18 09:11:20,T12,36.9,4,3
2026-03-18 09:11:30,T12,36.9,4,3
2026-03-18 09:11:40,T12,36.9,4,3
2026-03-18 09:11:50,T12,36.9,4,3
2026-03-18 09:12:00,T12,37.0,4,3
2026-03-18 09:12:10,T12,37.1,4,3
2026-03-18 09:12:20,T12,37.1,4,3
2026-03-18 09:12:30,T12,37.2,4,3
2026-03-18 09:12:40,T12,37.2,4,3
2026-03-18 09:12:50,T12,37.2,4,3
2026-03-18 09:13:00,T12,37.2,4,3
2026-03-18 09:13:10,T12,37.4,4,3
2026-03-18 09:13:20,T12,37.2,4,3
2026-03-18 09:13:30,T12,37.4,4,3
2026-03-18 09:13:40,T12,37.5,4,3
2026-03-18 09:13:50,T12,37.3,4,3
2026-03-18 09:14:00,T12,37.6,4,3
2026-03-18 09:14:10,T12,37.5,4,3
2026-03-18 09:14:20,T12,37.5,4,3
2026-03-18 09:14:30,T12,37.5,4,3
2026-03-18 09:14:40,T12,37.5,4,3
2026-03-18 09:14:50,T12,37.5,4,3
2026-03-18 09:15:00,T12,37.6,4,3
2026-03-18 09:15:10,T12,37.7,4,3
2026-03-18 09:15:20,T12,37.6,4,3
2026-03-18 09:15:30,T12,37.6,4,3
2026-03-18 09:15:40,T12,37.7,4,3
2026-03-18 09:15:50,T12,37.7,4,3
2026-03-18 09:16:00,T12,37.7,4,3
2026-03-18 09:16:10,T12,37.8,4,3
2026-03-18 09:16:20,T12,37.7,4,3
2026-03-18 09:16:30,T12,37.7,4,3
2026-03-18 09:16:40,T12,37.7,4,3
2026-03-18 09:16:50,T12,37.6,4,3
2026-03-18 09:17:00,T12,37.8,4,3
2026-03-18 09:17:10,T12,37.8,4,3
2026-03-18 09:17:20,T12,37.8,4,3
2026-03-18 09:17:30,T12,37.6,4,3
2026-03-18 09:17:40,T12,37.8,4,3
2026-03-18 09:17:50,T12,38.0,4,3
2026-03-18 09:18:00,T12,37.8,4,3
2026-03-18 09:18:10,T12,37.9,4,3
2026-03-18 09:18:20,T12,37.8,4,3
2026-03-18 09:18:30,T12,38.0,4,3
2026-03-18 09:18:40,T12,37.9,4,3
2026-03-18 09:18:50,T12,38.0,4,3
2026-03-18 09:19:00,T12,38.1,4,3
2026-03-18 09:19:10,T12,38.1,4,3
2026-03-18 09:19:20,T12,38.0,4,3
2026-03-18 09:19:30,T12,37.9,4,3
2026-03-18 09:19:40,T12,38.0,4,3
2026-03-18 09:19:50,T12,38.0,4,3
